,Unnamed: 0,cbsa10,ADHD_Count,Mental Health Provider,Real_Obese_Count,Real_PhysInact_Count,Population_Real,Population_Female,Population_Male,Food_Insecure_Real,Limit_Healthy_Food_Real,Food_Environment_Index,Access_To_Exercises,College_Education,Uninsured,Unemployment,Children_Poverty,Income Inequality,Single_Parent_Households,Uninsured_Children,Uninsured_Adults,FFR16,FSR16,SAMI_FFR,SAMI_FSR,SAMI_FI,SAMI_FI_CHILD,SAMI_PHYSINACT_REAL,SAMI_ADHD,SAMI_FI_REAL,SAMI_LIMIT_FOOD,SAMI_OBESITY_REAL,SAMI_MHP,SAMI_CHILD_POVERTY,SAMI_SINGLE_PARENT,SAMI_ACCESS_EXERCISES,SAMI_UNINSURANCE,SAMI_UNEMPLOYMENT,SAMI_UNINSURED_CHILDREN,SAMI_UNINSURED_ADULTS,SAMI_FEMALE,SAMI_MALE,SAMI_COLLEGE_EDUCATION
251,251,C2106,21186.4612,296.0,37720.539,36501.209,122255.0,61337.0,60918.0,18260.0,8794.716711412,7.5,86203.0,19454.0,16092.0,4287.0,6290.0,166949.0,10983.0,2020.0,14312.0,78,66,-0.074887493751925,-0.2882876216320813,0.0205664096510655,0.0686600024992039,0.1941842562225613,0.2462821532977521,0.0205664096510655,0.1349955285410438,0.045169026867029,0.7015045883285609,0.0110340343531252,0.1851245406555062,-0.0079533264767626,-0.0047963633992171,0.0337219588309452,0.011040760936118,0.0015915564507089,-0.0027664851780109,0.0037761360227523,0.1341085361031382
252,252,C2112,3826.830300000001,55.0,8438.409,7965.669000000001,23637.0,10991.0,12646.0,3170.0,1217.6510766,7.5,11905.0,2824.0,3751.0,452.0,1217.0,98186.0,2030.0,637.0,3161.0,16,22,0.0459864108515621,0.257583074225268,-0.0928153672542286,0.2744639822074859,0.2348749559145488,0.1518799311701482,-0.0928153672542286,-0.2792147447477644,0.1453409377569947,0.9384710505992516,-0.0211454945391356,0.1620542300575866,-0.2329885869393582,0.172093861150671,-0.5407205309683523,0.4507420483820521,0.1315977305922864,-0.0686860555127086,0.0654085799261032,-0.0282870429656689
253,253,C2114,20056.3,207.0,59968.33699999999,53349.75800000001,200563.0,101249.0,99314.0,29930.0,11433.811099,7.3,126093.0,23373.0,37346.0,7159.0,11100.0,82602.0,18263.0,7485.0,30336.0,145,117,0.0315323165887386,-0.2111454519441089,0.0214113815882974,0.17016779387141057,0.1029084616847999,-0.2956119354665993,0.0214113815882974,-0.073417417253653,0.0275319515527385,-0.2345064739771762,0.0939102520504651,0.1920225365239272,-0.1562202876961489,0.3451320183301565,0.0418696310562776,0.8407394624378668,0.2587366551660075,0.0003738869115874,0.0003689805127642,-0.2147976463702328
254,254,C2118,5059.38,32.0,10177.59,8677.425,29415.0,14223.0,15192.0,4230.0,886.90521967,7.7,25179.0,2916.0,3937.0,830.0,1498.0,71403.0,1965.0,258.0,3707.0,14,24,-0.3144473166344244,0.1257449849719294,-0.0222783685948471,-0.007183397087488608,0.1124671748536094,0.2159052232134435,-0.0222783685948471,-0.8041634798815736,0.1201274464890094,0.1413591849187727,-0.0277161236964404,-0.0921014838763145,0.2825444924996763,0.0031438166198434,-0.1559166963166518,-0.6651704723407184,0.0726505983267049,-0.0309368504776337,0.0314061441740793,-0.2314496174796776
255,255,C2122,4934.7408,27.0,17355.024,11012.892000000002,54460.0,26045.0,28415.0,4770.0,3209.76781423,7.25,35171.0,7734.0,10028.0,1869.0,1804.0,225957.0,3457.0,2500.0,7768.0,42,30,0.1450766782848211,-0.2675182188689544,-0.5159606575330109,-0.10701678454009489,-0.235015993794958,-0.4151150345712597,-0.5159606575330109,-0.1038184120663068,0.0549941956948121,-0.7482167963005324,-0.4454691836269475,-0.151380685397239,-0.0409679022326461,0.3259322120596266,0.0278892282958933,1.0085127007831192,0.1976330246358699,-0.045715658554533,0.0451443623025724,0.0814450979604988
256,256,C2126,4957.5055,50.0,11318.315,7225.345,41765.0,20727.0,21038.0,7050.0,4140.4225427,6.3,30247.0,5713.0,5933.0,1493.0,1375.0,90090.0,1816.0,458.0,5530.0,47,51,0.5329273342273559,0.5287096014298576,0.1392084773905182,-0.21394717017490628,-0.4040652348754907,-0.1493640779449698,0.1392084773905182,0.4032229115555346,-0.1144408689323768,0.1780663445431307,-0.4569282040809668,-0.5261931355615577,0.091609700231567,0.0648566655900371,0.0738367507715791,-0.4312528544566119,0.1227185340939591,-0.0070666319338208,0.0084349395316003,0.0640316194292189
257,257,C2130,11142.9054,176.0,27171.342,21949.488000000005,88506.0,44418.0,44088.0,11410.0,5353.5924334,7.7,68046.0,12521.0,6647.0,3233.0,4793.0,93237.0,6945.0,757.0,5965.0,53,74,-0.1261370963247894,0.1493947975212561,-0.1277373853529262,-0.013731179323468012,-0.007183762288065,-0.0784228073357979,-0.1277373853529262,-0.0541302692328891,0.031179550271597,0.5590608365192109,0.0558000973620398,0.0541508663354193,0.1004663524454905,-0.5679008951408626,0.0808591799415641,-0.6571430191713823,-0.5511644518928787,-0.0004825401338575,0.0016110518500678,0.0409183410663356
258,258,C2134,117509.7684,546.0,211195.956,190436.646,831036.0,423410.0,407626.0,131870.0,98856.6515071,3.15,651382.0,130053.0,223487.0,28886.0,74128.0,128647.0,86369.0,34715.0,192667.0,601,539,-0.0215237167370672,-0.1061755480157025,0.0877495147610485,0.5529522832909173,0.0233649975909209,0.0736352062759593,0.0877495147610485,0.7315793597252558,-0.0954988082105572,-0.925509694776486,0.5996767598808326,0.3052442807998456,-0.0320692280721495,0.7214567924351023,-0.0123027275263822,0.9962957353880616,0.6884842170487104,0.0008578863193289,-0.000915278830746,-0.0274280024638695
259,259,C2138,4077.372,94.0,11691.54,8574.15,36210.0,18457.0,17753.0,5600.0,1889.71178028,6.25,24385.0,4701.0,5710.0,1283.0,1844.0,159603.0,2566.0,829.0,4967.0,24,32,0.0089155181319315,0.2054463298143658,0.0511760738639051,-0.09485566271355239,-0.0971679552331181,-0.2043812605628758,0.0511760738639051,-0.2453996101568414,0.0567555193072362,0.976093122427968,-0.0235791550447226,-0.0358516863817914,0.0285808741720181,0.1683913438746334,0.0677461527630605,0.300521308827931,0.1578026248815973,0.0205396544566713,-0.0194404973395414,0.0225735542452714
260,260,C2142,9769.6923,244.0,21980.251,17995.162999999997,62267.0,31290.0,30977.0,8890.0,5500.8310839,7.0,33408.0,8319.0,10794.0,1252.0,3182.0,83868.0,5077.0,1523.0,9402.0,42,37,0.006081796288242,-0.191859577351479,-0.0268806463371458,0.20158400374408636,0.1286097503927763,0.1360546272936105,-0.0268806463371458,0.3074615507238807,0.161018043110328,1.2965925097066604,-0.0092484517030246,0.0971844369938867,-0.2354423299396266,0.2664001949524728,-0.5093394868405587,0.3829752122659977,0.2548286836968358,0.0029693296823172,-0.0017204530237027,0.0102702227437632
261,261,C2146,7386.01,18.0,14517.33,15128.586,50938.0,25627.0,25311.0,7480.0,3708.8446147,7.1,35360.0,8184.0,6906.0,1276.0,3324.0,92278.0,4763.0,632.0,6350.0,40,31,0.1656539804982872,-0.167822813069951,0.0005513592507213,0.19730987383782228,0.1460896786267351,0.0539568065360587,0.0005513592507213,0.1042945482911754,-0.0585472704112035,-1.0755672421043192,0.2312118969038543,0.2368460575081314,0.035781661767011,0.0193877603618677,-0.2856280903081805,-0.3018009975663132,0.0628070913440392,0.0053728520463174,-0.004061960403412,0.2099105623233175
262,262,C2150,33439.0742,416.0,81565.554,74558.20400000001,280294.0,142071.0,138223.0,40140.0,19616.167144,7.3,239419.0,38599.0,24203.0,10246.0,16134.0,87592.0,23621.0,2566.0,21964.0,190,191,-0.0454548525566718,-0.0559984188171185,-0.018627013577154,0.06709290621331121,0.1192846586820319,-0.1137691796088926,-0.018627013577154,0.1480025009749184,0.0097225589147562,0.0723910097348881,0.1398851199699731,0.1101007134660232,0.1275711071101444,-0.4212694780066499,0.0591741055814001,-0.5544393377712673,-0.3982770891382188,0.002351953224343,-0.0018298780067045,-0.0731622359320063
263,263,C2154,5871.5855,48.0,11809.6,9115.535,36905.0,18578.0,18327.0,4980.0,2617.9481068,7.5,32689.0,5032.0,4084.0,1804.0,1681.0,78957.0,1838.0,369.0,3752.0,30,28,0.212333546620457,0.0528894822759471,-0.0851064510368644,-0.2626746797694892,-0.0540212610077421,0.1415841664324961,-0.0851064510368644,0.0624839588700059,0.0483199207670264,0.2817864516383292,-0.1347584815464806,-0.388787556055953,0.3013506003811521,-0.1856455829924055,0.3891704547507579,-0.5273411122182807,-0.1417004701583923,0.0079455701797339,-0.0065217248814697,0.0701671181138365
264,264,C2158,3602.4728000000005,174.0,9857.712,8655.552000000001,40072.0,20315.0,19757.0,5650.0,9074.9138813,5.7,27601.0,5074.0,8184.0,1536.0,3153.0,77820.0,4684.0,1013.0,7285.0,19,16,-0.3298467945922558,-0.5891165803345637,-0.0409262025148784,0.274490511836742,-0.1841030381110098,-0.4279295394840492,-0.0409262025148784,1.2272982460083863,-0.2123792775833841,1.4734471459706544,0.4135247265435406,0.463256517214095,0.0442511517937784,0.4276340603438111,0.1444155477120716,0.4026835229895154,0.4396514395816577,0.0144906435635245,-0.0132453056705692,-0.0100746332891112
265,265,C2164,5357.4363,1.0,11135.687999999998,9458.015,29443.0,13839.0,15604.0,6800.0,3722.11995994,4.45,13083.0,3333.0,3883.0,954.0,2586.0,122022.0,3471.0,312.0,3606.0,24,14,0.2235620192430008,-0.4142036456795606,0.4514941060340582,0.4990112048101567,0.1976999875193748,0.2722106622111671,0.4514941060340582,0.6292421025804451,0.2091693125664111,-3.3254883636326085,0.517332879364659,0.4758848583175563,-0.3731680940941793,-0.0116127360540421,-0.0176486505533448,-0.4760496456973291,0.0440771394872729,-0.0592638149820015,0.0572185059856416,-0.0988129887710353
266,266,C2166,42246.7432,2067.0,100095.572,54144.224,356212.0,181357.0,174855.0,57690.0,17141.196913,7.1,321278.0,58801.0,51703.0,13163.0,16165.0,85448.0,22731.0,4754.0,47484.0,315,337,0.2114075529292121,0.2719509089808269,0.1052273231368801,-0.08429658336004309,-0.4286040994889237,-0.1158073987530947,0.1052273231368801,-0.2148446218029569,-0.0185784737538767,1.3955139721517202,-0.0930831703069188,-0.1711939100917625,0.1657249519618808,0.0995567273486841,0.0653535061392602,-0.1702666440644016,0.133473158111526,0.0053336042082783,-0.005046066700439,0.0899667183296735
267,267,C2170,17416.8435,454.0,34564.701,19904.964000000004,134493.0,67189.0,67304.0,24160.0,8754.3318548,6.5,116439.0,22940.0,23679.0,5138.0,6550.0,82508.0,10225.0,2765.0,21234.0,97,142,0.0441295799161709,0.3824126419190046,0.2054794822843533,-0.1032011380804807,-0.5029273705754793,-0.0435144926235615,0.2054794822843533,0.0396505287929738,-0.1349519820193769,1.0177752948926893,-0.0419548958727844,0.0169343528700061,0.1908377643039518,0.286653534597912,0.1175422785821886,0.2324551865969013,0.3008725476727623,-0.0076291700999124,0.0086140960366041,0.1963238564919116
268,268,C2174,2350.8654,62.0,6785.522000000001,5577.111999999999,23354.0,11519.0,11835.0,2780.0,2261.35363023,6.4,6771.0,3523.0,3265.0,558.0,947.0,199978.0,1535.0,663.0,2655.0,25,22,0.5047707537871191,0.2696367817042908,-0.212092774350654,0.05474667698413338,-0.110139210539371,-0.3235217150910738,-0.212092774350654,0.35128176586979,-0.0609516814975581,1.0723453852289948,-0.2601866611297305,-0.1052453115427214,-0.7844366234347895,0.0453020851597454,-0.3177647613587204,0.502429480890001,-0.0308236159108963,-0.0096459942147575,0.0111044146783108,0.205826953139077
269,269,C2178,50407.1701,310.0,86332.807,70669.433,267933.0,137330.0,130603.0,38420.0,10846.1038025,7.866666666666667,212986.0,43716.0,31711.0,9101.0,12891.0,296163.0,20200.0,4372.0,27750.0,199,190,0.0476213813829948,-0.0161130865657463,-0.0174764361702752,-0.06802919439501132,0.1086131261659293,0.3410174275439956,-0.0174764361702752,-0.4016468916327245,0.1103726566850937,-0.1690255895263774,-0.0403152904468555,-0.0006483720498824,0.0587424146796955,-0.1062577069202923,-0.0133507426504788,0.0221761753304274,-0.1194284200312925,0.0137908758928588,-0.013693977976704,0.0998366682045173
270,270,C2182,12785.5028,489.0,28624.26,20288.072,100436.0,46416.0,54020.0,12820.0,9736.7449368,7.3,69349.0,20420.0,18843.0,2638.0,2724.0,123976.0,7629.0,3098.0,16027.0,44,69,-0.4434373729157914,-0.0471055105604572,-0.1372331390893837,-0.22677185288304358,-0.206158046142777,-0.0653349007708286,-0.1372331390893837,0.4237357866806555,-0.0396614461832545,1.4331973452425224,-0.6331735345825953,0.0199465153042037,-0.0155895677299042,0.3484022384866669,-0.2514370045079941,0.6293652448395903,0.310987907616207,-0.0837099762631208,0.0790565387472028,0.3940179176222731
271,271,C2186,2832.5313999999994,15.0,5718.16,5759.004,20422.0,10351.0,10071.0,1990.0,2302.3470447,7.9,15062.0,2776.0,1496.0,547.0,769.0,87203.0,1357.0,278.0,1244.0,15,13,0.1331375828050185,-0.1222038658190363,-0.4127185686194083,-0.30709692749634065,0.0495460263921554,-0.0051319053388176,-0.4127185686194083,0.496848977830882,-0.1016722179194697,-0.1899942610870675,-0.3369253998506645,-0.0925520946184841,0.1583408782081949,-0.6018322867041643,-0.2009133415888309,-0.2366108809732523,-0.6550321692652696,0.0184186421660967,-0.0169148640857219,0.11182064792093
272,272,C2190,9178.4952,41.0,18538.968,17856.552,56868.0,28980.0,27888.0,7710.0,2856.1340985,7.6,35343.0,7891.0,7877.0,1495.0,2523.0,84541.0,3959.0,492.0,7448.0,39,33,0.0260779481033797,-0.2155056033651781,-0.0789051042856279,0.019986930148755633,0.207138479738834,0.162876141289697,-0.0789051042856279,-0.2617006720119752,0.0789243265499433,-0.3810330513012223,-0.1524269381246368,-0.059634519944554,-0.0822891908402994,0.0414979207816834,-0.2394948739851612,-0.6590173163051238,0.1123806123898294,0.0175324711879039,-0.0165931472196483,0.0550052232502924
273,273,C2198,2695.056,20.0,7603.908,5919.4980000000005,24063.0,11959.0,12104.0,3450.0,1749.1888039,7.4,20487.0,3392.0,4694.0,1054.0,1176.0,93649.0,2009.0,1104.0,3705.0,17,13,0.0880782817539866,-0.2863850366995453,-0.0259729179198853,-0.09032735686460835,-0.0790025092101647,-0.2163133976622431,-0.0259729179198853,0.0660242313776446,0.0238442541673205,-0.0939995807721465,-0.0729199236819528,0.1335548581686376,0.2907703101307692,0.3786042235748788,0.2877359254868832,0.9833436821130128,0.2725639209173849,-0.0022504766672586,0.0038444830738324,0.135766153375215
274,274,C2202,35241.7778,487.0,61510.814,48589.901,223490.0,111072.0,112418.0,19930.0,7547.311813499999,8.600000000000001,172173.0,47477.0,19259.0,3898.0,5760.0,196933.0,11894.0,2598.0,16941.0,164,145,0.0423628904312671,-0.1049021020964406,-0.4930868729771891,-0.42856143081114517,-0.0934878158127876,0.1615757999644653,-0.4930868729771891,-0.5917514085981175,-0.0522990662229752,0.494575515342051,-0.6681684309689562,-0.3465043645700714,0.0396829525247977,-0.4246879366119582,-0.6763779288004024,-0.3223967544324191,-0.4318971634151474,-0.0159332325106653,0.0166923639709448,0.3774468751071076
275,275,C2206,7370.051700000001,57.0,17303.034000000003,13074.849000000002,65049.0,31789.0,33260.0,6290.0,3177.1501534,8.5,52911.0,9335.0,5094.0,1805.0,1975.0,105181.0,4329.0,1087.0,4105.0,33,37,-0.2804305848780051,-0.2356003977527438,-0.4164043552982814,-0.3827692555955391,-0.2323734924739859,-0.1888133954682587,-0.4164043552982814,-0.2830269712379678,-0.1207378101092562,-0.2085934208119271,-0.5290240531499206,-0.1064925238962608,0.1777008052531865,-0.5279672965666844,-0.1880794887862746,0.0033224330240404,-0.617515333228086,-0.025186562036378,0.0259328215244583,0.0784859783470039
276,276,C2210,9018.483,118.0,21519.875,20460.435,66215.0,30838.0,35377.0,11040.0,3683.0849549,6.9,43817.0,8691.0,8472.0,2254.0,3886.0,74297.0,4122.0,1016.0,7556.0,48,40,0.075829633755212,-0.1754178832197506,0.1284550073231081,0.012871731730842662,0.1985321126958013,-0.0044430485860313,0.1284550073231081,-0.1521591590089546,0.080085279792069,0.4982822856577629,0.130377433089297,-0.1734940747353395,-0.0298593211180584,-0.0369209998068598,0.0159550243078303,-0.081456734664691,-0.0251120226491838,-0.0734344745246158,0.0699754912314745,-0.0121058244193186
277,277,C2214,11650.9263,218.0,38203.906,29348.696,126503.0,63757.0,62746.0,22780.0,17634.58025,5.9,56041.0,17047.0,28979.0,3719.0,9332.0,95614.0,14362.0,4457.0,24955.0,99,57,0.1280840942452705,-0.4690727693463516,0.2076978965733023,0.5287896998627719,-0.0563988272052569,-0.3853033406677006,0.2076978965733023,0.7982177686043617,0.0246952178846751,0.3557318697836056,0.3720492329562841,0.4187485732686848,-0.4750475817955575,0.5495058707759011,-0.1432309309002999,0.7692912733302268,0.5234744299465142,0.0015624991736213,-0.0006177706343066,-0.0347086555728743
278,278,C2218,63996.85779999999,783.0,119000.649,107618.093,377193.0,192424.0,184769.0,74530.0,45334.6335659,5.65,302219.0,73801.0,58904.0,14697.0,27469.0,168775.0,41863.0,7797.0,51824.0,290,219,0.0693361429071695,-0.2163325729717327,0.3043126525656863,0.6001457732872062,0.2039025553160058,0.2431868583330789,0.3043126525656863,0.7033068339687265,0.0987861286311755,0.3579256704493323,0.3810414919221259,0.3814835680838406,0.0434588878442152,0.1730709387223061,0.1172443536736125,0.2689794248057566,0.1638100298378617,0.0069850322042359,-0.0067976583352162,0.2556234552235867
279,279,C2219,5038.223400000001,13.0,10358.964,11435.22,33633.0,17173.0,16460.0,4340.0,2043.146006,7.7,17397.0,3619.0,4163.0,1020.0,2026.0,78256.0,2544.0,477.0,3729.0,19,19,-0.1480998475009896,-0.2419696593762292,-0.1301444920152263,-0.07938132728341607,0.2609937236323407,0.079862367914659,-0.1301444920152263,-0.0971121904924938,0.0075161224595419,-0.9159936676296172,0.1428965027283331,0.0303512814569444,-0.2302564286223631,-0.0742181315466172,-0.0863905622789182,-0.1805791320804592,-0.0551840725514622,0.0227152927601927,-0.0216599262301357,-0.1595961635648137
280,280,C2222,53567.9483,983.0,132964.93699999998,115522.79,469408.0,235696.0,233712.0,68470.0,30733.3962361,6.8,353410.0,73360.0,79087.0,12653.0,25946.0,263002.0,30880.0,9690.0,70392.0,338,376,-0.0044259816438376,0.105311490988277,0.0015494268959965,-0.0509883509236051,0.066767224804872,-0.1499014917910877,0.0015494268959965,0.1065548221340222,-0.0028885105165326,0.3298596266683464,0.1096647624622058,-0.1444464397418539,-0.0336084148977562,0.2503401462458683,-0.2554687124927834,0.2742092092503192,0.2517308431505984,-0.0102318234516438,0.0107313554182351,0.0143832624642676
281,281,C2226,7272.4803,51.0,15201.384,13013.306,57581.0,28620.0,28961.0,5590.0,3131.5453425,8.5,30433.0,7761.0,4453.0,1648.0,1985.0,89669.0,2831.0,798.0,3738.0,31,49,-0.2164241638520518,0.1673382719557046,-0.4128606738780451,-0.4524300142137889,-0.1211098904480199,-0.0821496228000064,-0.4128606738780451,-0.1814942349317725,-0.1316773457963034,-0.1773373270675322,-0.4044670745288901,-0.4076222469937152,-0.2451666359849742,-0.5412544088843116,-0.1547605493256281,-0.1874718881072139,-0.5894507272432747,-0.0075040646825463,0.0087724478950832,0.0249919187008256
282,282,C2230,12479.8131,71.0,23792.722,17503.563000000002,75773.0,38658.0,37115.0,10170.0,4459.340334,7.6,57073.0,11993.0,7968.0,2447.0,2718.0,93193.0,5968.0,1017.0,7067.0,66,55,0.2543859199181062,0.0081034278512328,-0.0879954436125576,-0.30074865646936466,-0.0857944581208176,0.1877220981016165,-0.0879954436125576,-0.0891570422658745,0.0494038965513841,-0.1672608906553341,-0.3592418629063392,0.0599435331237447,0.0904731370902407,-0.2322599013153325,-0.0393428666855646,-0.211245489884619,-0.2266002249714809,0.0169085668537061,-0.0161227199507223,0.1649029241571309
283,283,C2234,2974.047,3.0,6130.25,5639.83,17515.0,9128.0,8387.0,4170.0,2152.8845434,4.7,7650.0,1848.0,3024.0,712.0,1975.0,58400.0,2429.0,341.0,2707.0,9,12,-0.2183676528135527,-0.0485805394741318,0.4800856474426425,0.4065750141662381,0.1746775982899464,0.1947117081417344,0.4800856474426425,0.5757821120713809,0.1171997685207468,-1.6200215799492237,0.7567878334839149,0.6452570494683494,-0.3551623558684849,0.254564072238221,0.2192537659084745,0.1165790720638808,0.27574416778954,0.0471801694029423,-0.0472223169632162,-0.1299250006615508
284,284,C2238,15401.5992,241.0,32769.36,21709.701,136539.0,69037.0,67502.0,24770.0,17603.570148,5.7,109766.0,22438.0,28380.0,5826.0,8440.0,96684.0,11843.0,6626.0,22303.0,128,169,0.3057838641778634,0.5413752562093288,0.2153685530948177,0.049212602009491846,-0.4304967442604699,-0.181336731871994,0.2153685530948177,0.723843053728821,-0.2029691466754055,0.3668346819338488,0.1967665316618081,0.1485358509354597,0.1156992718241198,0.452744340572071,0.2278176126647011,1.0917726164728574,0.3349202356583713,0.0043130291115094,-0.0034594233685432,0.1579583806720776
285,285,C2242,57031.124800000005,817.0,153273.74399999998,113813.024,415376.0,215244.0,200132.0,73170.0,38126.259205,6.5,353079.0,64554.0,43584.0,18130.0,31718.0,82884.0,44606.0,3842.0,40225.0,317,229,0.0583094529638481,-0.2681791066605976,0.1898035333181322,0.31324351144639806,0.1681614272259732,0.0330704132172261,0.1898035333181322,0.4384223489449343,0.2581379305157139,0.287768593562224,0.4303713175965473,0.3472346067343856,0.0960338916826462,-0.2239820963396415,0.2288686880719055,-0.5322884157980567,-0.1858010693721237,0.0220367472990101,-0.0227980293017022,0.0180377546555075
286,286,C2250,30526.707,271.0,74208.12899999999,61013.96,206261.0,109192.0,97069.0,39580.0,16773.5463542,6.15,126382.0,27598.0,31570.0,8062.0,15614.0,161787.0,24082.0,3539.0,28429.0,139,143,-0.0397932338870008,-0.0385089410943155,0.2729571607292751,0.13757309209844237,0.2104983875643711,0.0968823227669819,0.2729571607292751,0.2831653504528475,0.2133542857675596,0.0021626399141858,0.4076800575863402,0.4402219737606412,-0.1838442425851258,0.1492718415610152,0.1321028556088599,0.0645127407699668,0.1658498349862505,0.047712884314464,-0.0503479130667976,-0.0787672046691199
287,287,C2252,26991.680700000004,109.0,47434.944,44766.995,147317.0,76649.0,70668.0,22430.0,7942.8265223,7.25,83915.0,19738.0,18568.0,4327.0,7661.0,162118.0,10298.0,1289.0,17427.0,124,105,0.1952061575435646,-0.010594438977594,0.0404215795212525,-0.0883336438583946,0.2209560101345467,0.3049634867508786,0.0404215795212525,-0.1442543080224503,0.0930331510906956,-0.5153836683344046,0.0254715514003418,-0.0682425537644313,-0.2339748175662421,-0.0470098710225972,-0.1470909140533649,-0.619049287166102,0.0123857108736586,0.0324639984942471,-0.0331621411162128,-0.0519709092867284
288,288,C2254,12633.1318,86.0,29826.814,23515.338000000003,101798.0,51738.0,50060.0,10900.0,3111.3633652,8.5,78973.0,14606.0,8458.0,3545.0,2670.0,91291.0,5958.0,1107.0,7462.0,62,73,-0.1144680982749726,-0.0042320543827756,-0.3128998593336369,-0.2845858131895609,-0.0713490062876598,-0.0905775444961474,-0.3128998593336369,-0.7299217913189988,-0.0116033186586825,-0.3205556236707174,-0.6663965001829908,-0.2409250474155708,0.0999817289782534,-0.4660134288249864,0.030348694028726,-0.4128017583742833,-0.4669079231110817,0.0112858534730655,-0.0104676032409418,0.0444476601677727
289,289,C2258,13612.1548,76.0,18278.988,17810.296000000002,66956.0,34608.0,32348.0,12800.0,6552.7747297,6.0,41965.0,8887.0,10602.0,2921.0,4839.0,69573.0,5125.0,1078.0,9624.0,33,49,-0.3104103101345079,0.0163862567472832,0.2652850493673568,0.20959509215509442,0.0492316303823745,0.3962938769950277,0.2652850493673568,0.4133937149711695,-0.0939585324095624,0.0453285010029134,0.3387993306328489,0.0330206768741465,-0.0849284410694437,0.176294828291736,0.2638297869587553,-0.0330159765224484,0.2056981984718007,0.030705695997387,-0.0305986988124242,-0.0017741112206213
290,290,C2262,6493.331999999999,43.0,10767.7,9977.16,27260.0,12325.0,14935.0,7620.0,4144.5653507,3.7,13357.0,3255.0,3741.0,1070.0,3059.0,65204.0,3618.0,318.0,3457.0,13,14,-0.3096143473536235,-0.3371122247825,0.6421165953056978,0.6404914992236135,0.3244026175954033,0.5403003620264606,0.6421165953056978,0.8100190397836684,0.2504579378950602,0.5257187446328211,0.7608019740919509,0.5954281117835247,-0.2701823882716887,0.0276941880303915,0.1756338380741997,-0.3822867185752567,0.078770569429416,-0.0976159612599669,0.0899902273033781,-0.039635067552938
291,291,C2266,40636.0568,696.0,62881.612,38550.536,315988.0,158792.0,157196.0,42130.0,15306.820784,7.6,280628.0,63988.0,38973.0,9902.0,8189.0,109757.0,14963.0,5114.0,34538.0,271,298,0.185274319080583,0.2688698543063337,-0.0896899723053419,-0.4846974068461165,-0.6543260296409272,-0.0367800372403781,-0.0896899723053419,-0.2140625630704562,-0.3669614977905677,0.4470074080196866,-0.6557171120050711,-0.467920972350532,0.1583938524145534,-0.0640050253897133,-0.097170165291569,0.0189405392446673,-0.0652622209368036,-0.0069810656477571,0.0076212136354651,0.3033818702343449
292,292,C2270,5401.015200000001,56.0,10298.232000000002,9335.088,37044.0,17968.0,19076.0,5580.0,2358.8063678,7.3,27040.0,5351.0,3110.0,1046.0,1737.0,84926.0,3266.0,351.0,2796.0,26,29,0.065332204363711,0.0842187339677749,0.0249061134588544,-0.15076189984149568,-0.0337965784445035,0.0543473827266716,0.0249061134588544,-0.0453268716966794,-0.092275384432467,0.4315447823125797,-0.1056719288766325,0.1822908550489952,0.1076149854300236,-0.4618359903868256,-0.159694981105166,-0.5809976182925816,-0.4395519837095278,-0.0292225543652921,0.0297962182919118,0.1275895586477311
293,293,C2278,6304.6404,80.0,18059.328,14511.96,53748.0,23333.0,30415.0,9090.0,3346.0288868,6.6,32428.0,10159.0,6284.0,1529.0,2107.0,85496.0,3169.0,1033.0,5346.0,22,37,-0.4878963572757024,-0.0446281498772207,0.141982358735401,-0.004982598653633374,0.0534067136155211,-0.1571804184582461,0.141982358735401,-0.0497256441755578,0.1075684486357815,0.3533488792600572,-0.277313937955169,-0.2250299787224641,-0.1081152538984824,-0.128363147552152,-0.1594847011566376,0.1374526869915984,-0.1628957212859703,-0.1424319586289293,0.1262472422512566,0.3683336363933165
294,294,C2280,5184.594599999999,22.0,12881.202,9598.458,35682.0,17664.0,18018.0,5240.0,1191.6431942,7.6,27275.0,4917.0,2789.0,1246.0,1745.0,78920.0,3165.0,311.0,2510.0,21,34,-0.1093754070502428,0.2807705278475358,-0.0006309787892977,-0.12161849884824516,0.0296529278172883,0.0503109553404801,-0.0006309787892977,-0.6925193637240765,0.1679394044463986,-0.4589969252343451,-0.0643668716353209,0.1888382429463391,0.1562680926721107,-0.5335459397129378,0.053457793655399,-0.6656595382647206,-0.5100692224929064,-0.0085962117233666,0.0099805095527045,0.0832961068310371
295,295,C2282,2431.3824000000004,38.0,8464.392000000002,5794.416,28404.0,14264.0,14140.0,3770.0,1500.780036,7.7,19181.0,3497.0,5188.0,957.0,1531.0,81292.0,2680.0,961.0,4311.0,12,21,-0.4323100853942674,0.0272136286979578,-0.1025518269367573,-0.048321869767767645,-0.2580993782090903,-0.4824652639599334,-0.1025518269367573,-0.2448951497607661,-0.030190763156888,0.3540732367419554,0.0283485908325529,0.2536649332261653,0.0478004426195681,0.3138327555658904,0.0221151691474954,0.6837653549893954,0.2585067925857736,0.0071311991097182,-0.0055820722213884,-0.0121386685620787
